sku,name,description,short_description
370155,Kari Curry Paste (Indian Style)  1kg,"Directions: Boil potatoes partly so when you finish preparing it will be cooked thoroughly. Heat 300ml concentrate coconut milk (medium heat) in a pan until oil appears on top. Add 70 grams of kari paste, cook until boiled. Seasons with fish sauce and palm sugar. Add potatoes and meat, stir until cooked. Add dilute coconut milk, heat until boiled. Garnish with concentrate coconut milk. Tips: Kari is very good with all kinds of meat and seafood. Cherry potato can also be added. No colouring and no preservatives.",
249466,Massaman Curry Paste  1kg,"Directions: Marinate 500 grams of beef/chicken in diluted coconut milk for 30 minsutes, then simmer until tender. Boil potatoes partly so when you finish preparing it will be cooked thoroughly and not over cooked your curry. Heat coconut milk over medium heat until oil appears on top. Add Massaman paste and mixed until fragrant. Add partly cooked potatoes, peanuts meat and inuin, Season to taste with palm sugar, fish sauce and tamarind paste. Garnish with bay leaves and roasted cardamon. Tips: For vegetarian, tofu can be a substitute but remember to cook it last. All type of vegetables can be used such as pumpkin, potatoes or soybean. Red meat, fish balls and chicken work very well for massaman curry. Crisp eggplant can be substitute with any type of eggplant. Bamboo shoots are also delicious. All the essentials are already in the paste. Soya milk can be used isntead of coconut milk. No colouring and no preservatives.",
257105,Panang Curry Paste  1kg,Directions: Stired fry 50g of curry paste with 2 cups (400ml) of coconut milk cook until oil appears on top over low heat. Add meat stir until well done. Condiment as needed. Add sweet basil and kaffir lime leaves. No colouring and no preservatives.,
247510,Red Curry Paste  1kg,"Directions: Boil 300 grams of meat with dilute coconut milk. Heat 400ml. Concetrate coconut milk (medium heat) in a pan until oil appears on top. Add 50 grams of red curry paste, cook until boiled. Seasons with fish sauce and palm sugar. Add meat, stir until cooked. Add crisp eggplant and dilute coconut milk, heat until boiled. Garnish with concentrate coconut milk and fresh basil. Tips: For vegetarian, tofu can be substitute but remember to cook it last. All type of vegetables can be used such as pumpkin, potato or soybean. Red meat, fish balls and chicken very well for red curry. Crisp eggplant can be substitue with any type of eggplant. Bamboo shoots are also delicious. All the essentials are already in the paste. Soya milk can be used instead of coconut milk. No colouring and no preservatives.",
236513,Classic Ginger Drink 200g,"Nona Classic Ginger Drink is made from fresh ginger, natural and pure aromatic. It is a refreshing beverage that can be enjoyed hot or cold. Can be added into tea, coffee, milk or etc. for a variety of taste",
316745,Ginger Milk Tea 230g,"Richer, smoother and creamier?enjoy the goodness of ginger milk tea anytime, anywhere!",
236505,Honey Ginger Drink 150g,"Nona Honey Ginger Drink is made from fresh ginger, natural and pure aromatic. It is a refreshing beverage that can be enjoyed hot or cold. Can be added into tea, coffee, milk or etc. for a variety of taste",
059113,Nona Nasi Goreng Fried Rice Sauce 255g,Fried Rice Sauce,
253849,Nona Nasi Goreng Fried Rice Sauce 510g,Fried Rice Sauce,
279869,Nona Satay Seasoning Powder 130g,,
272096,Champong Ramyun 124g,,
091603,Kimchi Noodle Soup 120g,,
115212,Neoguri Ramyun Seafood and Spicy 120g,,
077693,Oolongmen Chicken Flavour  75g,"""Noodles with chicken flavour and dired vegetables""",
077719,Oolongmen Seafood Flavour 75g,"""Noodles with seafood flavour, spices and dired vegetables.",
091611,Shin Cup Noodle Soup 75g,,
145300,Shin Orient Noodle Bowl 114g,,
106294,Shin Ramyun Noodle Soup 120g,,
115261,Shrimp Flavored Cracker 75g,,
386623,Sweet Potato Snack 55g,,
224360,Noodle King (Thick) Abalone and Chicken Soup Flavoured 130g,,
224378,Noodle King (Thick) Wonton Soup Flavoured 130g,,
221184,Noodle King (Thin) Abalone and Chicken Soup Flavoured 130g,,
224956,Noodle King (Thin) Wonton Soup Flavoured 130g,,
224949,Noodle King Abalone and Chicken Soup Flavoured Bowl 75g,,
243956,Noodle King Lobster Soup Flavoured Bowl 75g,,
272070,Noodle King Non-Fried Lively Noodle 960g,,
224956,Noodle King Wonton Soup Flavoured Bowl 75g,,
357764,Black Glutinous Rice 400g,,
234682,Coconut Sugar 454g,,
112847,Plate - 17cm Black,"6.6"" (16.0cm) length, 4.3"" (11.0cm) width, 0.8"" (1.9cm) height",
263889,Plate - 19cm Bl Plum,"7.3"" (18.6cm) length, 4.7"" (12.2cm) width, 0.4"" (1.1cm) height",
334672,Plate - 28x12.5cm,"11.1"" (29.0cm) length, 4.9"" (12.5cm) width, 0.25"" (0.7cm) height",
329037,Plate - Wht 20.5cmx13cm,"8.05"" (20.5cm) length, 5.1"" (12.9cm) width, 0.95"" (2.2cm) height",
324756,Plate - Wht 23.5cmx15cm,"9.25"" (23.5cm) length, 5.9"" (15.0cm) width, 1.0"" (2.4cm) height",
263897,Sauce Dish Bl Plum,"3.5"" (8.9cm) length, 2.55"" (6.5cm) width, 0.8"" (2.0cm) height",
398842,Mini Chewy Cakes 200g,Mini Gateaux Fondants,
363648,Mini Green Tea Egg Rolls 120g,,
398941,Vegetarian Phoenix Rolls with Seaweed 150g,4 small packs,
335356,Instant Rice Noodles Beef Flavoured 70g,,
335349,Instant Rice Noodles Chicken Flavoured 70g,,
400879,Hot Cake Mix Japanese Style Pancake Mix 600g ,"""Delicious cakes provide happy times for everyone. Let's enjoy baking at home""",
061325,Ohmai Tempurako (Tempura Batter Mix) 700g,,
331264,Pea Snack 55g,,
331256,Onion Rings 40g,,
012930,"10"" Casserole","Pot: 10"" (27.4cm) width/diameter, 3.3"" (8.1cm) height. Lid: 8.4"" (21.3cm) width/diameter, 2.45"" (6.45cm) height. Casserole Pot: 5.15"" (12.5cm) height",
012948,"11"" Casserole","Pot: 11"" (27.2cm) width/diameter, 3.25"" (8.0cm) height. Lid: 9.4"" (23.3cm) width/diameter, 1.6"" (4.0cm) height. Casserole Pot: 4.8"" (12.4cm) height",
002535,"16"" Oval Platter","16"" (40.7cm) length, 11.8"" (29.9cm) width, 1.25"" (3.1cm) height",
002873,"2 7/8"" Teacup","2.9"" (7.3cm) width/diameter, 1.75"" (4.4cm) height",
034751,"3"" Divided Dish","3.0"" (7.8cm) width, 3.0"" (7.8cm) length, 0.55"" (1.4cm) height",
010868,"3.5"" Small Dish","3.5"" (8.6cm) width/diameter, 0.45"" (1.0cm) height",
002568,"3.9"" Small Dish","3.9"" (9.5cm) width/diameter, 0.55"" (1.55cm) height",
019448,"4"" Monkey Dish","4.0"" (10.5cm) width/diameter, 0.9"" (2.2cm) height",
034702,"4.25"" Bowl","4.25"" (10.5cm) width/diameter, 2.85"" (7.2cm) height",
010900,"5.5"" Saucer","5.5"" (14.3cm) width/diameter, 0.6"" (1.9cm) height",
002782,"8"" Oval Platter","5.8"" (14.6cm) width, 8.0"" (20.4cm) length, 0.45"" (0.9cm) height",
019430,"9"" Casserole","Pot: 9"" (22.9cm) width/diameter, 2.8"" (7.3cm) height. Lid: 7.8"" (20.3cm) width/diameter, 1.75"" (4.0cm) height. Casserole Pot: 4.45"" (11.5cm) height",
010876,Chopstick Rest,"2.25"" (6.0cm) length, 0.5"" (1.6cm) width, 0.35"" (0.7cm) height",
025536,Creamer Large,"4.5"" (11.2cm) length, 2.6"" (6.7cm) width, 3.05"" (7.5cm) height",
012906,Pepper Shaker,"1.2"" (3.3cm) length, 1.1"" (3.0cm) width, 3.0"" (7.1cm) height",
012898,Salt Shaker,"1.2"" (3.3cm) length, 1.05"" (2.9cm) width, 2.9"" (7.0cm) height",
104638,Emperor's Gold Canadian Dry Rice Wine 750ml,Emperor's Gold premium is a special blend of top grade rice and the finest ginseng found in canada. It is unique and vertile beverage. Ideal for all occasions.,
402057,Natural Coconut Juice 245ml,,
003533,Extra Large Galvinised Scourers 10pcs,,
003541,Galvinised Scourers 10pcs,,
397752,Otafuku Okonomi Sauce (Sauce for Savoury Pancake) 500g,,
364679,Tonkatsu Sauce (Thick) 2.1kg,,
033480,Beverage made with Xia Sang Ju 200g,,
057315,Ozeki Sake 1.5L,"Ozeki Sake can be drunk warm or cold. The traditional way to serve sake as ""kansake"" - warmed to a temperature of 38 to 55 degrees C according to preference. Sake is heated in a ""tokkun"" porcelaincarafe in a hot water bath for about 5 minutes. The other way is to serve sake cold. So, ""Kanpai! Cheers!""",
057323,Ozeki Sake 750ml,"Ozeki Sake can be drunk warm or cold. The traditional way to serve sake as ""kansake"" - warmed to a temperature of 38 to 55 degrees C according to preference. Sake is heated in a ""tokkun"" porcelaincarafe in a hot water bath for about 5 minutes. The other way is to serve sake cold. So, ""Kanpai! Cheers!""",
197079,Ozeki Sake Dry 375ml,"Ozeki Sake can be drunk warm or cold. The traditional way to serve sake as ""kansake"" - warmed to a temperature of 38 to 55 degrees C according to preference. Sake is heated in a ""tokkun"" porcelaincarafe in a hot water bath for about 5 minutes. The other way is to serve sake cold. So, ""Kanpai! Cheers!""",
100826,Ozeki Sake Dry 750ml,"Ozeki Sake can be drunk warm or cold. The traditional way to serve sake as ""kansake"" - warmed to a temperature of 38 to 55 degrees C according to preference. Sake is heated in a ""tokkun"" porcelaincarafe in a hot water bath for about 5 minutes. The other way is to serve sake cold. So, ""Kanpai! Cheers!""",
279562,Ozeki Sake Dry Frost Bottle 180ml,Alcohol 14.5% ,
208439,Groundnuts 200g,"Pagoda groundnuts are specially processed using a traditional recipe that dates back to three generations. Every aspect of the process bears the hallmarks of quality-from the selection of fresh groundnuts to the meticulous, expert roasting and packing. All these, assure our discerning customers the satisfaction of crisp, fresh and tasty groundnuts, every time.",
005652,Pagoda Po-Ku Mushrooms 284g,,
383976,Pagoda Shao Xing Wine 10 years aged 500ml,"10 years aged superiorShai Hsing Chiew is brewed from ploished glutinous rice and pure wheat yeast in local traditional mehtod by the veteran brewers. It comes from repeated selections among 10 years aged Shao Hsing Chiew, so the quantity is limited. This wine is bottle in hand-painted porcelain jars and packed in wooden boxes, signifying all the materials from nature. This brand Shao-Hsing Ciew is excellent either as a gift or for personal comsumption.",
379467,Pagoda Shao Xing Wine 5 years aged 500ml,,
057224,Hanayuki Breadcrumbs 340g,"This product is the highest-grade breadcrums produced as a result of constant and repeated research in a modern sanitary facility. The bread crubs are  fully dried, thus are  a good crisp, smooth, tasty and has a good colour. Not only can crumbs be used for breaded foods such as cutlets, they can also be added in meatballs and hamburgers.",
346478,Pantai Pickled Gouramy Fish 227g,Gouramy Fish caught in freshwater in Thailand.,
279604,Fish Curry Powder 250g,,
363119,Pat Chun Sweetened Black Rice Vinegar 600ml,"Makes Perfect Stew with: Ginger Pork Ribs, Hard-boiled Eggs, Pork Knuckles Chicken and Fish",
367326,Pat Chun Vinegar Sauce 600ml,"Makes perfect Stew with: ginger pork ribs, hard-boiled eggs, pork knuckles, chicken and fish.  If stew tastes too sweet, add Pat Chun Black Rice Vinegar and boil before serving.",
058180,Patak's Balti Indian Curry Paste 2.3kg,"A delicate blend of ground spices, offering a convenient way to make an authentic Indian sauce  or marinade. Balti is the name of the dish that this North West Indian recipe is served in.",
042960,Patak's Balti Masala Paste Medium 283g,"Balti Masala Paste - A unique blend of tomato, cumin, coriander and aromatic spices for an authentic-tasting Balti dish. ",
009209,Patak's Biryani Curry Paste Coriander and Cumin Medium 283g,,
199703,Patak's Brinjal Pickle Medium 312g,"Brinjal Pickle - An authentic-tasting blend of aubergine cooked with sugar, chilli and ground spices",
009225,Patak's Chilli Pickle Hot 283g,"Chilli Pickle - An authentic-tasting blend of chilli, mustard, ginger and spices.",
014118,Patak's Extra Hot Curry Masala Paste 283g,"Extra Hot Curry Masala Paste - A unique blend of tomato, chilli, coriander and ground spices for an authentic-tasting Extra Hot Curry dish.",
088815,Patak's Garam Masala Curry Paste Cinnamon & Ginger Hot 283g,"Patak's Curry Pastes make excellent marinades, used on their own or blended 50:50 with plain yoghurt. Marinate meat then bake, BBQ or grill.",
394148,Patak's Goan Vindaloo Masala Paste Hot 283g,"Goan Vindaloo Masala Paste - A unique blend of chilli, taramind, coriander and ground spices for an authentic-tasting Vindaloo dish. ",
394130,Patak's Handi Masala Paste Medium 283g,"Handi Masala Paste - A unique blend of tomato, cumin, coriander and ground spices for an authentic-tasting Handi dish",
007641,Patak's Hot Mango Pickle 283g,Hot Mango Pickle - A tangy and authentic-tasting blend of juicy mangoes and hot spices,
102954,Patak's Jalfrezi Masala Paste Medium 283g,"Jalfrezi masala paste - A unique blend of coconut, tomato, peppers and ground spices for an authentic-tasting Jalfrezi dish. STIR WELL BEFORE USE. SUITABLE FOR VEGETARIANS.",
394155,Patak's Keema Masala Paste  283g,"Keema Masala Paste - A unique blend of tomato, clove and aromatic spices for an authentic-tasting Keema dish",
088823,Patak's Korma Masala Paste Mild 290g,"Korma Masala Paste - A unique blend of coconut, coriannder, turmeric and ground spices for an authentic Korma dish",
014134,Patak's Madras Kebab Curry Paste 2.4kg,"A unique blend of cumin, chilli & ground spices. Ideal for? Red Meats, Fish, Bhajis.",
007617,Patak's Madras Masala Paste Hot 283g,"Madras Masala Paste - A unique blend of cumin, chilli and ground spices for an authentic-tasting Madras dish",
007609,Patak's Mild Curry Masala Paste Mild 283g,"Mild Curry Masala Paste - A unique blend of turmeric, tomato, coriander and ground spices for an authentic-tasting Mild Curry dish.",
